,date,location,new_cases,new_deaths,total_cases,total_deaths
2800,2020-03-20,Haiti,2,0,2,0
2801,2020-03-21,Haiti,0,0,2,0
2802,2020-03-22,Haiti,0,0,2,0
2803,2020-03-23,Haiti,0,0,2,0
2804,2020-03-24,Haiti,3,0,5,0
2805,2020-03-25,Haiti,2,0,7,0
2806,2020-03-26,Haiti,1,0,8,0
2807,2020-03-27,Haiti,0,0,8,0
2808,2020-03-28,Haiti,0,0,8,0
