,date,location,new_cases,new_deaths,total_cases,total_deaths
3775,2020-03-16,Kosovo,2,0,2,0
3776,2020-03-17,Kosovo,0,0,2,0
3777,2020-03-18,Kosovo,17,0,19,0
3778,2020-03-19,Kosovo,0,0,19,0
3779,2020-03-20,Kosovo,2,0,21,0
3780,2020-03-21,Kosovo,3,0,24,0
3781,2020-03-22,Kosovo,0,0,24,0
3782,2020-03-23,Kosovo,7,1,31,1
3783,2020-03-24,Kosovo,30,0,61,1
3784,2020-03-25,Kosovo,2,0,63,1
3785,2020-03-26,Kosovo,8,0,71,1
3786,2020-03-27,Kosovo,8,0,79,1
3787,2020-03-28,Kosovo,7,0,86,1
