,date,location,new_cases,new_deaths,total_cases,total_deaths
879,2020-03-24,Belize,1,0,1,0
880,2020-03-25,Belize,0,0,1,0
881,2020-03-26,Belize,1,0,2,0
882,2020-03-27,Belize,0,0,2,0
883,2020-03-28,Belize,0,0,2,0
