,date,location,new_cases,new_deaths,total_cases,total_deaths
4938,2020-03-19,Nicaragua,1,0,1,0
4939,2020-03-20,Nicaragua,0,0,1,0
4940,2020-03-21,Nicaragua,0,0,1,0
4941,2020-03-22,Nicaragua,0,0,1,0
4942,2020-03-23,Nicaragua,1,0,2,0
4943,2020-03-24,Nicaragua,0,0,2,0
4944,2020-03-25,Nicaragua,0,0,2,0
4945,2020-03-26,Nicaragua,0,0,2,0
4946,2020-03-27,Nicaragua,0,0,2,0
4947,2020-03-28,Nicaragua,0,1,2,1
