,date,location,new_cases,new_deaths,total_cases,total_deaths
884,2020-03-17,Benin,1,0,1,0
885,2020-03-18,Benin,0,0,1,0
886,2020-03-19,Benin,0,0,1,0
887,2020-03-20,Benin,1,0,2,0
888,2020-03-21,Benin,0,0,2,0
889,2020-03-22,Benin,0,0,2,0
890,2020-03-23,Benin,0,0,2,0
891,2020-03-24,Benin,3,0,5,0
892,2020-03-25,Benin,0,0,5,0
893,2020-03-26,Benin,0,0,5,0
894,2020-03-27,Benin,1,0,6,0
895,2020-03-28,Benin,0,0,6,0
