0 0.9 0.0002 0.0998
0.1 0.899834 0.00020596 0.0997601
0.2 0.899667 0.000212091 0.0997212
0.3 0.899498 0.000218397 0.0996832
0.4 0.899329 0.000224883 0.0996462
0.5 0.899159 0.000231555 0.0996102
0.6 0.898987 0.000238416 0.0995752
0.7 0.898814 0.000245472 0.0995412
0.8 0.89864 0.000252729 0.0995084
0.9 0.898465 0.000260192 0.0994766
1 0.898288 0.000267866 0.099446
1.1 0.89811 0.000275756 0.0994166
1.2 0.89793 0.00028387 0.0993884
1.3 0.89775 0.000292212 0.0993614
1.4 0.897567 0.000300788 0.0993357
1.5 0.897383 0.000309605 0.0993112
1.6 0.897198 0.000318669 0.0992882
1.7 0.897011 0.000327987 0.0992665
1.8 0.896822 0.000337565 0.0992462
1.9 0.896632 0.00034741 0.0992273
2 0.89644 0.000357529 0.09921
2.1 0.896246 0.000367928 0.0991942
2.2 0.896051 0.000378616 0.0991799
2.3 0.895853 0.0003896 0.0991673
2.4 0.895654 0.000400887 0.0991563
2.5 0.895452 0.000412485 0.099147
2.6 0.895249 0.000424402 0.0991395
2.7 0.895044 0.000436646 0.0991338
2.8 0.894836 0.000449225 0.0991299
2.9 0.894626 0.000462148 0.0991279
3 0.894414 0.000475423 0.0991278
3.1 0.8942 0.00048906 0.0991297
3.2 0.893983 0.000503067 0.0991337
3.3 0.893764 0.000517453 0.0991398
3.4 0.893542 0.000532227 0.099148
3.5 0.893318 0.0005474 0.0991584
3.6 0.893091 0.000562981 0.0991711
3.7 0.892861 0.00057898 0.0991861
3.8 0.892629 0.000595407 0.0992035
3.9 0.892394 0.000612272 0.0992234
4 0.892156 0.000629587 0.0992458
4.1 0.891915 0.000647361 0.0992708
4.2 0.89167 0.000665605 0.0992984
4.3 0.891423 0.000684331 0.0993287
4.4 0.891172 0.000703551 0.0993618
4.5 0.890918 0.000723274 0.0993978
4.6 0.890661 0.000743514 0.0994367
4.7 0.8904 0.000764282 0.0994786
4.8 0.890136 0.00078559 0.0995237
4.9 0.889868 0.000807451 0.0995718
5 0.889596 0.000829877 0.0996232
5.1 0.88932 0.00085288 0.099678
5.2 0.88904 0.000876474 0.0997361
5.3 0.888756 0.000900672 0.0997978
5.4 0.888468 0.000925487 0.099863
5.5 0.888176 0.000950932 0.099932
5.6 0.88788 0.000977021 0.100005
5.7 0.887579 0.00100377 0.100081
5.8 0.887273 0.00103119 0.100162
